"Genes","Correlation"
"ASH1L",-0.16971916971917
"ASH2L",0.67032967032967
"ASL",0.804029304029304
"ASNA1",0.701465201465201
"ASNSD1",0.807081807081807
"ASNS",0.94017094017094
"ASPA",0.931623931623932
"ASPHD1",0.968253968253968
"ASPHD2",0.876068376068376
"ASPH",0.842490842490842
"ASPM",0.913919413919414
"ASPN",0.83028083028083
"ASPSCR1",0.432844932844933
"ASRGL1",0.912087912087912
"ASS1",0.963369963369963
"ASTE1",0.792429792429792
"ASTL",0.224664224664225
"ASTN1",0.516483516483516
"ASTN2",0.752747252747253
"ASXL1",0.759462759462759
"ASXL2",0.192918192918193
"ASXL3",0.775946275946276
"ASZ1",0.199023199023199
"ATAD1",0.680708180708181
"ATAD2B",0.55982905982906
"ATAD2",0.76984126984127
"ATAD3A",0.857142857142857
"ATAD3B",0.546398046398046
"ATAD3C",0.102564102564103
"ATAD5",0.705128205128205
"ATCAY",0.830891330891331
"ATE1",0.657509157509157
"ATF1",0.542124542124542
"ATF2",0.556776556776557
"ATF3",0.945665445665446
"ATF4",0.90964590964591
"ATF5",0.921245421245421
"ATF6",0.262515262515263
"ATF7IP2",0.885225885225885
"ATF7IP",0.670940170940171
"ATF7",-0.16971916971917
"ATG10",0.106227106227106
"ATG12",0.449328449328449
"ATG16L1",0.74053724053724
"ATG16L2",0.819291819291819
"ATG2A",0.481074481074481
"ATG2B",0.653235653235653
"ATG3",0.459096459096459
"ATG4A",0.793040293040293
"ATG4B",0.572649572649573
"ATG4C",0.797924297924298
"ATG4D",0.634920634920635
"ATG5",0.562271062271062
"ATG7",0.649572649572649
"ATG9A",0.461538461538462
"ATG9B",0.288766788766789
"ATHL1",0.823565323565324
"ATIC",0.873015873015873
"ATM",0.245421245421245
"ATN1",0.497557997557998
"ATOH1",-0.234432234432234
"ATOH7",0.897435897435897
"ATOH8",0.937118437118437
"ATOX1",0.758852258852259
"ATP10A",0.788766788766789
"ATP10B",0.881562881562882
"ATP10D",0.291819291819292
"ATP11A",0.418192918192918
"ATP11B",0.71978021978022
"ATP11C",0.431013431013431
"ATP12A",-0.122100122100122
"ATP13A1",0.764957264957265
"ATP13A2",0.815628815628816
"ATP13A3",0.673992673992674
"ATP13A4",0.802808302808303
"ATP13A5",0.752136752136752
"ATP1A1",0.863247863247863
"ATP1A2",0.914529914529914
"ATP1A3",0.365079365079365
"ATP1A4",0.264346764346764
"ATP1B1",0.905372405372405
"ATP1B2",0.642857142857143
"ATP1B3",0.891330891330891
"ATP1B4",0.0757020757020757
"ATP2A1",0.267399267399267
"ATP2A2",0.816849816849817
"ATP2A3",0.288766788766789
"ATP2B1",0.867521367521367
"ATP2B2",0.565323565323565
"ATP2B3",0.912698412698413
"ATP2B4",0.621489621489621
"ATP2C1",0.753968253968254
"ATP2C2",0.912698412698413
"ATP4A",0.142857142857143
"ATP4B",0.0879120879120879
"ATP5A1",0.844322344322344
"ATP5B",0.893162393162393
"ATP5C1",0.646520146520146
"ATP5D",0.135531135531136
"ATP5E",0.418192918192918
"ATP5F1",0.681318681318681
"ATP5G1",0.750915750915751
"ATP5G2",0.851648351648352
"ATP5G3",0.884615384615385
"ATP5H",0.556776556776557
"ATP5I",0.423076923076923
"ATP5J2",0.467032967032967
"ATP5J",0.744200244200244
"ATP5L",0.42979242979243
"ATP5O",0.744810744810745
"ATP5S",0.554334554334554
"ATP6AP1",0.835164835164835
"ATP6AP2",0.786324786324786
"ATP6V0A1",0.935897435897436
"ATP6V0A2",0.401709401709402
"ATP6V0A4",0.884004884004884
"ATP6V0B",0.877899877899878
"ATP6V0C",0.707570207570207
"ATP6V0D1",0.659340659340659
"ATP6V0D2",0.631257631257631
"ATP6V0E1",0.778998778998779
"ATP6V0E2",0.799145299145299
"ATP6V1A",0.730769230769231
"ATP6V1B1",0.872405372405372
"ATP6V1B2",0.905372405372405
"ATP6V1C1",0.745421245421245
"ATP6V1C2",0.504884004884005
"ATP6V1D",0.860805860805861
"ATP6V1E1",0.747252747252747
"ATP6V1E2",0.898046398046398
"ATP6V1F",0.636752136752137
"ATP6V1G1",0.747252747252747
"ATP6V1G2",0.801587301587302
"ATP6V1G3",-0.0421245421245421
"ATP6V1H",0.892551892551892
"ATP7A",0.639194139194139
"ATP7B",0.708791208791209
"ATP8A1",0.642857142857143
"ATP8A2",0.871184371184371
"ATP8B1",0.357753357753358
"ATP8B2",0.636752136752137
"ATP8B3",0.907203907203907
"ATP8B4",0.924297924297924
"ATP9A",0.678876678876679
"ATP9B",0.495115995115995
"ATPAF1",0.823565323565324
"ATPAF2",0.67032967032967
"ATPBD4",0.823565323565324
"ATPIF1",0.727106227106227
"ATRIP",0.808913308913309
"ATRNL1",0.833943833943834
"ATRN",0.482905982905983
"ATRX",0.856532356532356
"ATR",0.565934065934066
"ATXN10",0.736263736263736
"ATXN1",0.553724053724054
"ATXN2L",0.66056166056166
"ATXN2",0.741147741147741
"ATXN3",0.577533577533577
"ATXN7L1",0.463980463980464
"ATXN7L2",0.932234432234432
"ATXN7L3",0.58974358974359
"ATXN7",0.370573870573871
"AUH",0.759462759462759
"AUP1",0.66056166056166
"AURKAIP1",0.650793650793651
"AURKA",0.979242979242979
"AURKB",0.943223443223443
"AURKC",0.735042735042735
"AUTS2",0.743589743589744
"AVEN",0.857753357753358
"AVIL",0.8003663003663
"AVPI1",0.895604395604395
"AVPR1A",0.227106227106227
"AVPR1B",0.101343101343101
"AVPR2",0.280830280830281
"AVP",0.125152625152625
"AXIN1",0.815018315018315
"AXIN2",0.785103785103785
"AXL",0.899267399267399
"AZGP1",0.984126984126984
"AZI1",0.858974358974359
"AZI2",0.528693528693529
"AZIN1",0.600732600732601
"AZU1",-0.106837606837607
"B2M",0.893162393162393
"B3GALNT1",0.885836385836386
"B3GALNT2",0.741758241758242
"B3GALT1",0.747252747252747
"B3GALT2",0.644078144078144
"B3GALT4",0.954822954822955
"B3GALT5",0.443833943833944
"B3GALT6",0.846764346764347
"B3GALTL",0.818681318681319
"B3GAT1",0.815628815628816
"B3GAT3",0.547008547008547
"B3GNT1",0.936507936507936
"B3GNT2",0.686813186813187
"B3GNT3",0.0982905982905983
"B3GNT4",0.90964590964591
"B3GNT5",0.965811965811966
"B3GNT6",0.225885225885226
"B3GNT7",0.14041514041514
"B3GNT8",0.855311355311355
"B3GNTL1",0.869352869352869
"B4GALNT1",0.824175824175824
"B4GALNT2",0.141025641025641
"B4GALNT3",0.0488400488400488
"B4GALNT4",0.759462759462759
"B4GALT2",0.927350427350427
"B4GALT3",0.963980463980464
"B4GALT4",0.842490842490842
"B4GALT5",0.862026862026862
"B4GALT6",0.826007326007326
"B4GALT7",0.521367521367521
"B9D1",0.7997557997558
"B9D2",0.937118437118437
"BAALC",0.674603174603175
"BAAT",0.498168498168498
"BACE1",0.73015873015873
"BACE2",0.896825396825397
"BACH1",0.632478632478632
"BACH2",0.865079365079365
"BAD",0.581807081807082
"BAG1",0.536630036630036
"BAG2",0.914529914529914
"BAG3",0.977411477411477
"BAG4",0.342490842490842
"BAG5",0.78998778998779
"BAGE2",0.134920634920635
"BAHCC1",0.757631257631258
"BAHD1",0.777777777777778
"BAI1",0.836996336996337
"BAI2",0.683150183150183
"BAI3",0.0433455433455433
"BAIAP2L1",0.173382173382173
"BAIAP2L2",0.879120879120879
"BAIAP2",0.888278388278388
"BAIAP3",0.929181929181929
"BAK1",0.572039072039072
"BAMBI",0.935897435897436
"BANF1",0.615995115995116
"BANK1",0.735653235653236
"BANP",0.829670329670329
"BAP1",0.747252747252747
"BARD1",0.623321123321123
"BARHL1",0.873626373626374
"BARHL2",0.162393162393162
"BARX1",0.338827838827839
"BARX2",0.343711843711844
"BASP1",0.932844932844933
"BAT1",0.736263736263736
"BAT2",0.667277167277167
"BAT3",0.695970695970696
"BAT4",0.737484737484737
"BAT5",0.716727716727717
"BATF2",0.890720390720391
"BATF",0.904151404151404
"BAX",0.349206349206349
"BAZ1A",0.864468864468864
"BAZ1B",0.647741147741148
"BAZ2B",0.642857142857143
"BBC3",0.674603174603175
"BBOX1",0.699023199023199
"BBS10",0.521367521367521
"BBS12",0.786324786324786
"BBS1",0.710622710622711
"BBS2",0.793650793650794
"BBS4",0.878510378510378
"BBS5",0.705738705738706
"BBS7",0.778998778998779
"BBS9",0.644688644688645
"BBX",0.436507936507936
"BCAM",0.351648351648352
"BCAN",0.12026862026862
"BCAP29",0.528693528693529
"BCAP31",0.600732600732601
"BCAR1",0.692918192918193
"BCAR3",0.90964590964591
"BCAS1",0.957875457875458
"BCAS2",0.800976800976801
"BCAS3",0.769230769230769
"BCAS4",0.131868131868132
"BCAT1",0.851037851037851
"BCAT2",0.405982905982906
"BCCIP",0.591575091575091
"BCDIN3D",0.512210012210012
"BCHE",0.884004884004884
"BCKDHA",0.833943833943834
"BCKDHB",0.818681318681319
"BCKDK",0.294261294261294
"BCL10",0.840659340659341
"BCL11A",0.981684981684982
"BCL11B",0.952380952380952
"BCL2A1",0.928571428571428
"BCL2L10",0.438339438339438
"BCL2L11",0.780830280830281
"BCL2L12",0.614774114774115
"BCL2L13",0.572649572649573
"BCL2L14",0.545177045177045
"BCL2L1",0.661172161172161
"BCL2L2",0.849206349206349
"BCL2",0.778388278388278
"BCL3",0.710622710622711
"BCL6B",0.884004884004884
"BCL6",0.793650793650794
"BCL7A",0.86996336996337
"BCL7B",0.223443223443223
"BCL7C",0.421855921855922
"BCL9L",0.723443223443223
"BCL9",0.363247863247863
"BCLAF1",0.710622710622711
"BCMO1",0.861416361416361
"BCORL1",0.697802197802198
"BCOR",0.706959706959707
"BCR",0.733821733821734
"BCS1L",0.828449328449328
"BDH1",0.959096459096459
"BDH2",0.933455433455433
"BDKRB1",0.517094017094017
"BDKRB2",0.901709401709402
"BDNF",0.85958485958486
"BDP1",0.348595848595849
"BECN1",0.548229548229548
"BEGAIN",0.986568986568986
"BEST1",0.812576312576312
"BEST2",0.195360195360195
"BEST3",0.902930402930403
"BEST4",-0.061050061050061
"BET1L",0.556776556776557
"BET1",0.592796092796093
"BEX1",0.713064713064713
"BEX2",0.920634920634921
"BEX4",0.789377289377289
"BEX5",0.975579975579975
"BFAR",0.483516483516483
"BFSP1",0.918192918192918
"BFSP2",0.407203907203907
"BGLAP",0.644688644688645
"BGN",0.872405372405372
"BHLHB9",0.445665445665446
"BHMT2",0.924908424908425
"BHMT",0.572649572649573
"BICD1",0.591575091575091
"BICD2",0.661172161172161
"BID",0.915750915750916
"BIK",0.50976800976801
"BIN1",0.833943833943834
"BIN2",0.932844932844933
"BIN3",0.707570207570207
"BIRC2",0.835164835164835
"BIRC3",0.85958485958486
"BIRC5",0.971306471306471
"BIRC6",0.61050061050061
"BIRC7",0.303418803418803
"BIRC8",0.0598290598290598
"BIVM",0.492673992673993
"BLCAP",0.682539682539682
"BLID",0.260683760683761
"BLK",0.370573870573871
"BLMH",0.887057387057387
"BLM",0.936507936507936
"BLNK",0.967643467643468
"BLOC1S1",0.788156288156288
"BLOC1S2",0.6996336996337
"BLVRA",0.74969474969475
"BLVRB",0.968864468864469
"BLZF1",0.27960927960928
"BMF",0.860805860805861
"BMI1",0.614774114774115
"BMP10",0.0592185592185592
"BMP15",0.181318681318681
"BMP1",0.64041514041514
"BMP2K",0.683760683760684
"BMP2",0.921855921855922
"BMP3",0.203907203907204
"BMP4",0.912698412698413
"BMP5",0.253968253968254
"BMP6",0.9004884004884
"BMP7",0.751526251526251
"BMP8A",0.40964590964591
"BMP8B",0.523809523809524
"BMPER",0.948717948717949
"BMPR1A",0.814407814407814
"BMPR1B",0.855921855921856
"BMPR2",0.453601953601954
"BMS1P5",0.735653235653236
"BMS1",0.455433455433455
"BMX",0.545787545787546
"BNC1",0.36019536019536
"BNC2",0.737484737484737
"BNIP1",0.462148962148962
"BNIP2",0.608058608058608
"BNIP3L",0.678876678876679
"BNIP3",0.890720390720391
"BNIPL",0.0824175824175824
"BOC",0.846764346764347
"BOK",0.979242979242979
"BOLA1",0.705738705738706
"BOLA3",0.754578754578755
"BOLL",0.257631257631258
"BOP1",0.702075702075702
"BPESC1",-0.290598290598291
"BPGM",0.877289377289377
"BPHL",0.831501831501831
"BPIL1",0.202686202686203
"BPIL2",-0.0402930402930403
"BPIL3",0.0555555555555556
"BPI",0.898656898656899
"BPNT1",0.625152625152625
"BPTF",0.6001221001221
"BRAF",0.243589743589744
"BRAP",0.355921855921856
"BRCA1",0.773504273504273
"BRCA2",0.652625152625153
"BRCC3",0.531746031746032
"BRD1",0.796092796092796
"BRD2",0.705738705738706
"BRD3",0.325396825396825
"BRD4",0.552503052503052
"BRD7",0.631868131868132
"BRD8",0.796703296703297
"BRD9",0.532967032967033
"BRDT",0.330891330891331
"BRE",0.671550671550671
"BRF1",0.423687423687424
"BRF2",0.63003663003663
"BRI3BP",0.133699633699634
"BRI3",0.443223443223443
"BRIP1",0.623931623931624
"BRMS1L",0.765567765567766
"BRMS1",0.482295482295482
"BRP44L",0.903540903540903
"BRP44",0.573260073260073
"BRPF1",0.725274725274725
"BRPF3",0.592796092796093
"BRS3",0.242979242979243
"BRSK1",0.881562881562882
"BRSK2",0.824786324786325
"BRWD1",0.340659340659341
"BRWD3",0.504273504273504
"BSCL2",0.841269841269841
"BSDC1",0.866910866910867
"BSG",0.814407814407814
"BSND",0.36996336996337
"BSN",0.874236874236874
"BSPRY",0.955433455433455
"BST1",0.772893772893773
"BST2",0.898656898656899
"BTAF1",0.663614163614163
"BTBD10",0.725274725274725
"BTBD11",0.982905982905983
"BTBD12",0.710622710622711
"BTBD16",0.872405372405372
"BTBD1",0.721001221001221
"BTBD2",0.688034188034188
"BTBD3",0.799145299145299
"BTBD6",0.897435897435897
"BTBD7",0.485347985347985
"BTBD8",0.267399267399267
"BTBD9",0.725885225885226
"BTC",0.894993894993895
"BTD",0.736263736263736
"BTF3L4",0.741758241758242
"BTF3",0.85958485958486
"BTG1",0.935286935286935
"BTG2",0.923687423687424
"BTG3",0.79059829059829
"BTG4",-0.23992673992674
"BTK",0.937728937728938
"BTLA",0.408424908424908
"BTN1A1",-0.142857142857143
"BTN2A1",0.706959706959707
"BTN2A2",0.868131868131868
"BTN2A3",0.505494505494505
"BTN3A1",0.731990231990232
"BTN3A2",0.951159951159951
"BTN3A3",0.885836385836386
"BTNL2",0.361416361416361
"BTNL3",0.75030525030525
"BTNL8",0.844932844932845
"BTNL9",0.787545787545787
"BTRC",0.575702075702076
"BUB1B",0.946886446886447
"BUB1",0.974969474969475
"BUB3",0.882783882783883
"BUD13",0.687423687423687
"BUD31",0.614163614163614
"BVES",0.904151404151404
"BYSL",0.952991452991453
"BZRAP1",0.831501831501831
"BZW1",0.680708180708181
"BZW2",0.943833943833944
"C10orf107",0.972527472527472
"C10orf10",0.984126984126984
"C10orf111",0.587301587301587
"C10orf114",0.911477411477411
"C10orf116",0.968864468864469
"C10orf118",0.112942612942613
"C10orf119",0.598901098901099
"C10orf11",0.9004884004884
"C10orf122",0.383394383394383
"C10orf125",0.934065934065934
"C10orf12",0.27960927960928
"C10orf137",0.583028083028083
"C10orf140",0.933455433455433
"C10orf18",0.649572649572649
"C10orf25",0.847374847374847
"C10orf26",0.691697191697192
"C10orf27",-0.504273504273504
"C10orf28",0.697802197802198
"C10orf32",0.907203907203907
"C10orf35",0.962759462759463
"C10orf46",0.648351648351648
"C10orf47",0.888278388278388
"C10orf4",0.749084249084249
"C10orf53",0.206959706959707
"C10orf54",0.843101343101343
"C10orf57",0.661172161172161
"C10orf58",0.951159951159951
"C10orf62",0.254578754578755
"C10orf67",0.25030525030525
"C10orf68",0.693528693528694
"C10orf72",0.155067155067155
"C10orf76",0.554945054945055
"C10orf78",0.783272283272283
"C10orf79",0.833333333333333
"C10orf81",0.912698412698413
"C10orf82",0.638583638583639
"C10orf84",0.675824175824176
"C10orf88",0.798534798534798
"C10orf90",0.873015873015873
"C10orf91",-0.186813186813187
"C10orf93",0.671550671550671
"C10orf95",0.258852258852259
"C10orf96",-0.07997557997558
"C10orf99",-0.447496947496947
"C11orf10",0.586691086691087
"C11orf16",-0.0714285714285714
"C11orf17",0.861416361416361
"C11orf1",0.827228327228327
"C11orf21",0.794871794871795
"C11orf24",0.881562881562882
"C11orf2",0.671550671550671
"C11orf30",0.721611721611721
"C11orf31",0.611721611721612
"C11orf35",-0.241758241758242
"C11orf40",-0.120879120879121
"C11orf41",0.897435897435897
"C11orf42",0.32967032967033
"C11orf45",0.882173382173382
"C11orf46",0.745421245421245
"C11orf48",0.669108669108669
"C11orf49",0.581196581196581
"C11orf51",0.810744810744811
"C11orf52",0.974969474969475
"C11orf54",0.813186813186813
"C11orf57",0.539072039072039
"C11orf58",0.725885225885226
"C11orf59",0.702686202686203
"C11orf61",0.658730158730159
"C11orf63",0.547008547008547
"C11orf64",0.0567765567765568
"C11orf65",0.596459096459096
"C11orf66",0.82051282051282
"C11orf67",0.620879120879121
"C11orf68",0.771672771672772
"C11orf70",0.973748473748474
"C11orf71",0.833943833943834
"C11orf73",0.498168498168498
"C11orf74",0.701465201465201
"C11orf75",0.888278388278388
"C11orf80",0.739316239316239
"C11orf82",0.890720390720391
"C11orf9",0.965201465201465
"C12orf10",0.860805860805861
"C12orf11",0.785714285714286
"C12orf12",0.210622710622711
"C12orf23",0.698412698412698
"C12orf24",0.883394383394383
"C12orf29",0.56959706959707
"C12orf32",0.810744810744811
"C12orf34",0.91025641025641
"C12orf35",0.681318681318681
"C12orf36",-0.318681318681319
"C12orf40",0.493284493284493
"C12orf41",0.697802197802198
"C12orf42",0.424908424908425
"C12orf43",0.331501831501831
"C12orf44",0.476800976800977
"C12orf45",0.908424908424908
"C12orf48",0.894993894993895
"C12orf49",0.633699633699634
"C12orf4",0.786935286935287
"C12orf50",-0.371794871794872
"C12orf51",0.242979242979243
"C12orf52",0.719169719169719
"C12orf53",0.331501831501831
"C12orf54",0.198412698412698
"C12orf56",0.635531135531135
"C12orf59",0.778388278388278
"C12orf5",0.912087912087912
"C12orf60",0.87057387057387
"C12orf61",0.0854700854700855
"C12orf63",-0.0750915750915751
"C12orf65",0.71978021978022
"C13orf15",0.767399267399267
"C13orf16",0.869352869352869
"C13orf18",0.937728937728938
"C13orf1",0.832722832722833
"C13orf23",0.663614163614163
"C13orf27",0.91025641025641
"C13orf28",-0.0244200244200244
"C13orf29",0.101343101343101
"C13orf30",0.294261294261294
"C13orf31",0.866910866910867
"C13orf33",0.84981684981685
"C13orf34",0.741147741147741
"C14orf101",0.586691086691087
"C14orf102",0.772283272283272
"C14orf104",0.73015873015873
"C14orf105",0.125152625152625
"C14orf106",0.845543345543345
"C14orf109",0.780830280830281
"C14orf115",0.120879120879121
"C14orf118",0.566544566544567
"C14orf119",0.436507936507936
"C14orf126",0.236263736263736
"C14orf128",0.878510378510378
"C14orf129",0.61965811965812
"C14orf132",0.828449328449328
"C14orf135",0.717948717948718
"C14orf138",0.916971916971917
"C14orf139",0.909035409035409
"C14orf142",0.890720390720391
"C14orf143",0.641025641025641
"C14orf145",0.483516483516483
"C14orf147",0.641025641025641
"C14orf148",-0.131257631257631
"C14orf149",0.815018315018315
"C14orf153",0.658730158730159
"C14orf156",0.76007326007326
"C14orf159",0.733211233211233
"C14orf162",0.857753357753358
"C14orf166",0.553113553113553
"C14orf169",0.931623931623932
"C14orf174",0.714896214896215
"C14orf177",0.0787545787545788
"C14orf178",0.168498168498168
"C14orf179",0.684371184371184
"C14orf1",0.744810744810745
"C14orf21",0.118437118437118
"C14orf28",0.553724053724054
"C14orf2",0.758241758241758
"C14orf37",0.324175824175824
"C14orf39",0.189255189255189
"C14orf43",0.715506715506716
"C14orf45",0.822954822954823
"C14orf48",-0.387667887667888
"C14orf49",0.695970695970696
"C14orf4",0.275335775335775
"C14orf50",0.557387057387057
"C14orf68",0.332112332112332
"C14orf73",-0.0677655677655678
"C14orf79",0.824786324786325
"C14orf80",0.891941391941392
"C14orf93",0.71001221001221
"C15orf17",0.678876678876679
"C15orf21",0.835164835164835
"C15orf24",0.584859584859585
"C15orf26",0.529304029304029
"C15orf27",0.696581196581197
"C15orf28",0.16971916971917
"C15orf29",0.686813186813187
"C15orf2",0.0695970695970696
"C15orf32",-0.436507936507936
"C15orf33",0.478021978021978
"C15orf37",0.742368742368742
"C15orf38",0.248473748473748
"C15orf39",0.904151404151404
"C15orf40",0.548840048840049
"C15orf41",0.821733821733822
"C15orf42",0.907814407814408
"C15orf43",0.00366300366300366
"C15orf44",0.857753357753358
"C15orf48",0.478632478632479
"C15orf52",0.807692307692308
"C15orf5",0.422466422466422
"C16orf13",0.594627594627595
"C16orf3",0.195360195360195
"C16orf42",0.629426129426129
"C16orf45",0.809523809523809
"C16orf46",0.0396825396825397
"C16orf48",0.747252747252747
"C16orf52",0.126373626373626
"C16orf53",0.575702075702076
"C16orf54",0.311355311355311
"C16orf55",0.545787545787546
"C16orf57",0.805860805860806
"C16orf58",0.473137973137973
"C16orf59",0.951770451770452
"C16orf5",0.893162393162393
"C16orf61",0.688644688644689
"C16orf63",0.590964590964591
"C16orf68",0.833943833943834
"C16orf70",0.504273504273504
"C16orf72",0.546398046398046
"C16orf73",0.434065934065934
"C16orf74",0.756410256410256
"C16orf75",0.978021978021978
"C16orf78",0.260683760683761
"C16orf79",0.736874236874237
"C16orf7",0.636752136752137
"C16orf80",0.733821733821734
"C16orf82",0.361416361416361
"C17orf28",0.726495726495726
"C17orf37",0.464590964590965
"C17orf39",0.261904761904762
"C17orf42",0.502442002442002
"C17orf44",0.646520146520146
"C17orf46",-0.0641025641025641
"C17orf47",-0.0787545787545788
"C17orf48",0.725274725274725
"C17orf50",0.247252747252747
"C17orf53",0.854700854700855
"C17orf54",0.0506715506715507
"C17orf55",0.200854700854701
"C17orf56",0.904151404151404
"C17orf57",-0.122100122100122
"C17orf58",0.786324786324786
"C17orf59",0.583638583638584
"C17orf60",0.901098901098901
"C17orf61",0.903540903540903
"C17orf62",0.595848595848596
"C17orf63",0.818681318681319
"C17orf64",0.390720390720391
"C17orf65",0.506105006105006
"C17orf66",0.00366300366300366
"C17orf67",0.807081807081807
"C17orf68",0.551892551892552
"C17orf70",0.725274725274725
"C17orf71",0.646520146520146
"C17orf73",-0.114774114774115
"C17orf74",0.105006105006105
"C17orf75",0.540903540903541
"C17orf76",0.959096459096459
"C17orf77",0.0390720390720391
"C17orf78",0.255189255189255
"C17orf79",0.523199023199023
"C17orf80",0.888888888888889
"C17orf81",0.38034188034188
"C17orf85",0.303418803418803
"C17orf87",0.735042735042735
"C17orf88",0.335164835164835
"C17orf89",0.576923076923077
"C18orf10",0.55006105006105
"C18orf16",0.670940170940171
"C18orf18",0.908424908424908
"C18orf19",0.800976800976801
"C18orf1",0.721611721611721
"C18orf20",-0.0677655677655678
"C18orf21",0.808913308913309
"C18orf22",0.898046398046398
"C18orf25",0.543956043956044
"C18orf26",-0.0445665445665446
